Iteration, Model, valeur n, moyenne, val max, val min, difference max-min, ecart type
40, OWA, 10, 75.78640400991661200000,  52.31487690760274,  91.19549240911086, 38.88061550150812, 10.75496630174062360619
41, OWA, 10, 79.50684636931477860000,  54.634545726337436,  96.17042297832076, 41.535877251983324, 13.24382314736328196070
42, OWA, 10, 78.58560853251248300000,  64.73884311287338,  93.58046477276969, 28.84162165989631, 9.57463160447937895151
43, OWA, 10, 79.77501852229137500000,  57.51876313294991,  92.85781241979261, 35.33904928684270, 11.34097778873590180305
44, OWA, 10, 73.38526694543649900000,  59.63668243730159,  85.80801357923458, 26.17133114193299, 10.17603306890083505599
45, OWA, 10, 80.78063165221228200000,  62.33336642429209,  90.71683560544271, 28.38346918115062, 8.93146440148544865078
46, OWA, 10, 76.60183140400714050000,  54.260693504925385,  96.2675041584346, 42.006810653509215, 10.73340043396542591491
47, OWA, 10, 76.87902125647895600000,  61.9077373259717,  93.15993013923452, 31.25219281326282, 10.91906115687759311007
48, OWA, 10, 77.84716109208760000000,  70.74717086789809,  87.95794400591697, 17.21077313801888, 5.67226044276249797059
49, OWA, 10, 75.00780952739347760000,  51.22444651572929,  92.69913511537658, 41.47468859964729, 12.06025835694936792086
0, P1, 10, 74.22773367445621200000,  63.02300584905723,  87.52968447048848, 24.50667862143125, 7.90618015764266450072
1, P1, 10, 76.37975727887975100000,  65.78510237727983,  92.30705336290872, 26.52195098562889, 6.60270920833280066709
2, P1, 10, 77.43809284789258400000,  71.54639134084152,  87.1581512012742, 15.61175986043268, 5.49685739743875172592
3, P1, 10, 73.03696992636059200000,  57.339306272187144,  91.57912122720127, 34.239814955014126, 11.90467332616417836776
